vote_average,title
2.0,Molly: An American Girl on the Home Front
6.0,Beyond Witch Mountain
3.3,Au Pair 3: Adventure in Paradise
6.1,A Cinderella Story: If the Shoe Fits
5.8,The Hell of '63
4.7,Crash and Burn
7.0,You Are Umasou
7.2,Blue Jay
7.5,Interruption
6.2,Voyage of Time: Life's Journey
5.4,A Star for Christmas
7.9,La La Land
5.2,Coyote Waits
8.0,13th
6.9,Validation
6.4,Flirty Birdy
5.0,Where Souls Go
5.8,Air Mater
7.3,The Siege of Jadotville
7.0,Being 17
5.6,Vincent N Roxxy
8.3,The Present
6.0,Road to Yesterday
5.0,Brother Nature
5.6,Pale Moon
5.3,Adopt a Sailor
6.2,Barbie in Rock 'N Royals
6.3,Barbie: Spy Squad
6.4,The Waiting List
8.0,Chasing Freedom
5.2,How to Make a Monster
6.5,Jungle Captive
6.0,Love Building
7.6,After the Promise
6.6,Allied
5.4,The Monster
5.0,Skateboard
5.0,Drei Mann in einem Boot
6.0,The Blood Oranges
4.0,Buried Alive
7.0,Chicken People
6.4,By the Sea
3.5,Mr. Right
5.0,Paid in Full
3.5,Piccadilly Incident
5.4,Phantasm: Ravager
5.3,Something to Sing About
4.2,Teenage Cave Man
6.0,Wise Girl
8.0,Autumn in the Vineyard
5.5,Falsely Accused
5.6,Who Gets the Dog?
7.4,Charles Darwin and the Tree of Life
6.5,Woman of Tokyo
8.5,Baseball
3.8,Born to Win
6.3,London Town
5.0,Primitive London
6.2,The Hide
7.2,Batman: Return of the Caped Crusaders
7.0,Brimstone
7.0,Dugma: The Button
6.2,Wicked Stepmother
4.0,Murder in a Small Town
5.7,Inferno
5.9,Keeping Up with the Joneses
5.8,Ouija: Origin of Evil
10.0,Titus Andronicus
6.2,My Blind Brother
7.5,Louis Theroux: Savile
5.8,Mascots
6.6,Faintheart
6.3,Crisis in Six Scenes
5.2,Patient Seven
6.3,The White King
7.0,What a Wonderful Family!
7.0,Casi Divas
6.3,Wild Oats
6.7,Trolls
8.4,Sky Ladder: The Art of Cai Guo-Qiang
5.0,45365
4.5,Western
4.9,Nightmare Sisters
6.1,LEGO DC Comics Super Heroes: Batman: Be-Leaguered
6.6,Russell Peters: Almost Famous
6.0,Pedro Páramo
8.0,Breadcrumb Trail
6.7,Girl in the Box
7.6,Raiders!: The Story of the Greatest Fan Film Ever Made
5.0,Silver Lode
7.3,Dream/Killer
6.2,The Forgotten
5.1,Hidden in the Woods
4.6,37
6.6,Una
6.0,Obsessed
2.0,Island of Blood
5.8,Slave Girls from Beyond Infinity
5.4,Avenging Angel
6.2,Mad Foxes
6.0,Tanya's Island
4.8,Pacific Banana
4.0,Werewolf in a Women's Prison
6.0,The Fearless Young Boxer
6.6,Passionate
4.7,Run Bitch Run
5.1,Stalked by My Doctor
4.7,Stalked by My Doctor: The Return
5.1,Max Steel
2.0,Elf Bowling the Movie
5.8,Struggle for Life
6.3,The Custodian
5.2,Adulterers
7.0,Satanis: The Devil's Mass
5.0,Fritz Lang
2.6,Winter Days
6.3,Operator
5.4,Amber Alert
7.5,Supersonic
5.4,The Invisible Man's Revenge
6.0,The Vagabond King
7.8,An Evening of Edgar Allan Poe
6.8,The Strange Case of Alice Cooper
5.0,El ángel de Budapest
5.7,21 Nights with Pattie
7.0,The Swap
7.0,Center Stage: On Pointe
5.2,The Christmas Shoes
5.2,Best Christmas Party Ever
5.8,Pumpkin Pie Wars
5.5,The Twelve Trees of Christmas
5.0,All She Wants for Christmas
5.0,My Bakery in Brooklyn
7.0,Merry In-Laws
6.6,Love on a Limb
4.0,Death Al Dente: A Gourmet Detective Mystery
4.0,Mending Fences
4.0,Jessica Darling's It List
3.0,Sweet Surrender
6.2,Gourmet Detective
4.0,Gourmet Detective: A Healthy Place to Die
5.0,Romantically Speaking
5.3,Always Shine
6.3,A Light Beneath Their Feet
6.5,Denial
5.2,The Rocky Horror Picture Show: Let's Do the Time Warp Again
5.3,Jack Reacher: Never Go Back
5.7,Frank & Lola
5.7,Hamilton's America
5.7,In a Valley of Violence
4.3,Supernatural
5.1,The Telephone Book
7.6,Terror - Ihr Urteil
6.6,Bang Bang Baby
6.0,Broadway Bad
6.6,Black Mountain Poets
6.9,Christmas Magic
5.9,Trading Christmas
4.0,Confessions of an Ugly Stepsister
9.0,Into the Woods
7.0,Aschenputtel
5.0,The Burrow
7.8,Borrowed Time
8.0,The Red Pill
2.6,Gunslinger
5.7,American Pastoral
9.0,Killjoy's Psycho Circus
5.7,Native Land
6.0,No Sad Songs for Me
5.0,The Choice
6.0,The Mayor of 44th Street
5.0,The Secret Land
5.4,Trancers 6: Life After Deth
7.4,Joe Rogan: Triggered
6.0,Scherzo Diabolico
5.6,"Fear, Inc."
7.8,Ethel & Ernest
6.8,Into the Inferno
7.0,The Babushkas of Chernobyl
3.5,Ladrones
5.0,Single Santa Seeks Mrs. Claus
4.6,Moonlight & Mistletoe
5.5,Christmas Do-Over
7.0,Mr. Church
3.4,In Memorium
4.9,Mars
6.2,Unfair World
7.9,Before the Flood
5.6,Flowers for Algernon
4.6,"Initiation: Silent Night, Deadly Night 4"
7.3,DC Showcase: Green Arrow
5.0,The Windmill Massacre
6.3,Michael Moore in TrumpLand
6.6,Sennentuntschi
6.3,The Big Fix
7.5,Manchester by the Sea
8.0,Lion
5.7,Come and Find Me
5.8,Spa Night
5.0,The Big Gun
6.0,Hollywood Without Make-Up
7.8,At War with Love
6.4,Behind Convent Walls
6.8,Utu
6.0,Clement
2.8,Alien 2: On Earth
6.6,The Brave One
6.0,Gajakessari
8.0,Hayabusa: The Long Voyage Home
4.2,I Am the Pretty Thing That Lives in the House
6.3,The Autopsy of Jane Doe
8.3,The Head Vanishes
4.7,Alleycats
5.0,Whitney
4.4,Nitro
7.0,The Bulleteers
7.6,The Thinning
5.2,Captain Sindbad
7.5,Team Thor
7.4,Closet Monster
6.7,Those People
5.0,Bad Santa 2
5.0,Within
4.7,Dead on Campus
5.9,Take Down
8.7,Tchoupitoulas
6.6,Seeding of a Ghost
5.5,From This Day Forward
4.0,Sounder
4.9,Somnus
5.2,The Late Bloomer
6.5,The People vs. Fritz Bauer
6.5,H.
5.3,Dare to Be Wild
5.4,Almost Christmas
6.0,Harry & Snowman
7.0,Howard Hawks: American Artist
5.0,Love and Diane
5.0,I for India
5.0,Photographic Memory
3.4,Starship Apocalypse
5.2,Suburban Mayhem
7.4,Tanna
5.0,Ghosts with Shit Jobs
5.4,Consumed
6.2,Flatland
4.0,Ice Girls
5.0,Chalk It Up
6.3,Accidentally Engaged
7.3,A Hazard of Hearts
4.0,A Ghost in Monte Carlo
6.0,Bound & Babysitting
1.5,A Holiday Heist
4.7,The Battle of Midway
6.8,The Bespoke Overcoat
6.3,November Rule
6.7,The Club of the Misunderstood
4.3,Goin' to Town
7.5,Lonesome Dove Church
5.8,The Cheaters
7.0,The Cheaters
3.3,The Graves
6.0,The Halliday Brand
3.5,When You're in Love
5.7,The King of Havana
6.0,Jeff Ross Roasts Cops
7.0,The Way We Live Now
9.5,"Quiet Riot: Well Now You're Here, There's No Way Back"
7.0,Marvel One-Shot: All Hail the King
4.5,Rock 'n' Roll Frankenstein
4.3,Kate Plays Christine
6.9,Risk
7.0,Kiki
7.8,Trapped
6.5,Newtown
8.0,Hooligan Sparrow
7.3,Cameraperson
5.8,My Best Friend's Birthday
4.3,Desperado's Duel
6.6,Marvel One-Shot: The Consultant
7.7,"Marvel: 75 Years, From Pulp to Pop!"
6.6,Marvel Studios: Assembling a Universe
8.4,Pure Pwnage: Teh Movie
4.2,Japan Sinks
8.0,Miss Sharon Jones!
8.6,Anabel
4.9,The Evil in Us
6.9,May God Forgive Us
6.7,Smoke & Mirrors
5.2,The Cliff
3.7,The Possession Experiment
4.4,They Are Everywhere
6.7,Spaceman
5.5,Army of One
5.3,Salute
6.0,Outlaw: Gangster VIP
7.5,Outlaw: Gangster VIP 2
7.0,Outlaw: Heartless
7.0,Outlaw: Black Dagger
6.7,The Secret of Crickley Hall
5.7,The Congressman
7.9,The Ivory Game
5.9,Vice and Virtue
6.9,Collateral Beauty
6.9,First Girl I Loved
7.0,Music Land
5.1,The Last Ronin
5.8,True Memoirs of an International Assassin
6.0,You Will Know What to Do With Me
5.3,Saint Amour
3.4,The Thirteenth Guest
6.2,The Jungle Book: Mowgli's Story
3.0,Just the Way You Are
8.1,HyperNormalisation
4.6,From Hell to Texas
6.5,Diplomatic Courier
5.7,Rawhide
6.7,Max & Leon
5.0,One Rogue Reporter
6.1,Shangri-La Suite
6.9,Scrat: Spaced Out
6.6,The African Doctor
6.7,15 Février 1839
4.6,Dog Eat Dog
7.8,Justin Timberlake + The Tennessee Kids
8.1,Whiplash
6.0,Tetra Vaal
6.4,The Optimists of Nine Elms
7.4,The Murderers Are Among Us
7.2,Riley's First Date?
6.1,Night Shadows
6.6,A Christmas Romance
4.8,7 Days of Himawari & Her Puppies
5.0,Amazon
6.0,Angel's Dance
4.9,The Crown and the Dragon
5.1,Fab Five: The Texas Cheerleader Scandal
4.8,Mr. Fix It
4.2,Cloud 9
6.0,Strangers in the Night
5.0,Strange Impersonation
5.9,The Untamed
4.6,A Christmas Wedding Tail
6.5,A United Kingdom
7.4,A Fool
8.0,The Ride
5.0,Blood Sisters of Lesbian Sin
5.7,No Touching At All
5.9,Black Butler
5.5,Sleepwalker
7.4,The Secret Garden
4.0,Female Werewolf
6.1,Uncle Nick
5.5,Faro
4.6,The Standoff
6.2,All Hallow's Eve
8.5,All She Wishes
5.7,The Submarine Kid
5.4,Race to Win
3.7,Coming Home for Christmas
4.8,The Wish List
6.9,Sapphire Blue
6.0,My Life as a Dead Girl
6.6,Systemfehler - Wenn Inge tanzt
5.0,Die Schöne und das Biest
6.0,Aschenputtel
6.1,A Wish for Christmas
5.9,Christmas with Holly
5.5,"Von einem, der auszog, das Fürchten zu lernen"
6.0,Prinzessin Maleen
5.0,Der Teufel mit den drei goldenen Haaren
7.0,Allerleirauh
6.0,Die Salzprinzessin
5.5,Thirteen at Dinner
4.8,Shut In
5.6,Crack in the World
6.4,Good Kids
6.2,Summer Villa
4.9,Below Utopia
5.5,Bonobo
6.9,I Am Your Father
5.5,Finnish Blood Swedish Heart
6.5,The Bull
5.8,Escape
4.9,Yelling To The Sky
5.0,Something Like It
4.7,Attack of the Lederhosen Zombies
6.6,Cardboard Boxer
7.1,The Odyssey
4.6,Officer Downe
8.1,A Silent Voice
7.3,The Anthem of the Heart
5.3,Daishizen no Majū: Bagi
6.6,Stormy Night
9.0,Frontier
6.0,In the Shadow of Iris
6.7,Heal the Living
7.6,100 Meters
6.5,Dinosaurier - Gegen uns seht ihr alt aus!
4.8,Classic Albums: Deep Purple - Machine Head
6.2,Classic Albums: Black Sabbath - Paranoid
5.8,Classic Albums: Iron Maiden - The Number of the Beast
4.0,The Boss
7.4,Forever Female
5.5,Hunted
7.4,Cottage to Let
3.5,A Shriek in the Night
5.1,Finishing School
8.0,Twenty Million Sweethearts
4.9,The Wedding Pact
6.3,Inch'Allah
9.0,"Per amore, solo per amore"
8.3,Sour Grapes
5.0,Il Solengo
8.2,Food Choices
6.5,The last summit
7.7,A Song of Love
5.0,Sofía de Niño Rivera: Exposed
2.0,Atlas
7.8,Janis
5.4,Jimmy Vestvood: Amerikan Hero
5.0,Routine Pleasures
5.0,The Blackout Experiments
7.0,The Sea Around Us
5.8,The Vengeance of She
7.0,Underfire: The Untold Story of Pfc. Tony Vaccaro
7.0,Road to La Paz
6.3,Black's Game
4.0,Last Night At The Alamo
6.6,Summer Holiday
6.3,The Green Wall
5.9,Baden Baden
7.0,LEGO DC Comics Super Heroes: Justice League - Gotham City Breakout
4.5,Legend of Dinosaurs and Monster Birds
1.0,Fugitive Alien
7.3,Moana
6.6,The Confessions of Thomas Quick
7.7,"Thelonious Monk: Straight, No Chaser"
4.0,The Good Sister
3.0,The Unbidden
6.0,Eliminators
5.3,638 Ways to Kill Castro
6.5,Jackie
6.0,Ballad
7.4,David Wants to Fly
5.4,Office Christmas Party
7.8,Ritual in Transfigured Time
3.3,The Werewolf of Washington
6.3,Summer Games
7.7,Intimate Grammar
5.3,Logan
8.0,Alles stroomt
4.3,Ayn Rand & the Prophecy of Atlas Shrugged
5.1,Belle du Seigneur
5.3,Robin Redbreast
6.2,Nature's Great Events
5.5,They Knew What They Wanted
7.2,The Space Between Us
7.4,Rogue One: A Star Wars Story
5.9,Pet
6.2,Live by Night
7.0,Split
9.0,Old Stone
6.0,Asperger's Are Us
6.5,Opening Night
7.0,National Bird
5.5,A Kind of Murder
5.6,Shared Rooms
7.3,Soldat blanc
5.2,Underworld: Blood Wars
6.0,Too Hot to Handle
4.3,The Gamers: Natural One
5.1,Wild Things: Foursome
7.2,Miss Sloane
5.9,Rules Don't Apply
5.0,Skewered
8.0,Voracious
4.9,"End of Days, Inc."
4.0,Sam
2.2,Hobgoblins
3.5,Frankenstein's Castle of Freaks
6.2,Count Dracula's Great Love
4.2,Seedpeople
8.5,A Dangerous Man: Lawrence After Arabia
6.8,Absurda
6.0,Six Men Getting Sick
1.0,The Wild East
7.8,John Cleese - The Alimony Tour Live
7.0,Love Is All You Need?
6.8,Enemies of the People
8.3,The Alien Saga
6.7,Passengers
4.8,Van Gogh: Brush with Genius
7.8,Hidden Figures
7.5,Michael Che Matters
6.7,Hell House LLC
4.6,The Charnel House
6.0,Libera Nos
4.3,Pro Wrestlers vs Zombies
7.0,The Coming War on China
5.0,I Can Make You Love Me
6.0,Anatolian Eagles
7.0,Ya Sonra?
4.4,Uninhabited
5.0,Leather
7.5,The Untold Story of Emmett Louis Till
10.0,You Don't Like the Truth: 4 Days Inside Guantanamo
5.0,Deal
6.7,Fences
8.0,Romántico
6.7,No Skin Off My Ass
7.3,Vox Populi
7.1,Wolfskinder
6.7,Bleed for This
6.3,Norman Television
7.0,Serena
6.5,Perry Mason Returns
5.8,Rainbow Time
6.4,Hacker
5.4,The Free World
7.9,The Maker
6.1,Eltern
4.9,Rear Window
7.0,Perry Mason: The Case of the Notorious Nun
6.1,The Greasy Strangler
4.6,Tormented
3.0,Akelarre
7.0,Parole Violators
6.1,The Other Dumas
7.3,20th Century Women
6.0,Perry Mason: The Case of the Shooting Star
5.6,Money
6.0,Glory Daze: The Life and Times of Michael Alig
6.5,Perry Mason: The Case of the Lost Love
8.2,Inner Workings
9.0,King for a Day
5.5,Seeing Red: Stories of American Communists
5.0,Alcatraz Island
6.6,Marathon: The Patriots Day Bombing
6.2,Shadows of the Dead
4.8,Show Girl in Hollywood
8.0,The Man Without a Face
6.0,"Yes, My Darling Daughter"
6.3,The Together Project
6.9,Pentatonix: On My Way Home
7.2,Evacuate Earth
6.5,October Kiss
4.4,Mom at Sixteen
7.0,Political Animals
7.0,Kevorkian
2.5,This is What Love in Action Looks Like
6.0,Fish out of Water
6.0,High The True Tale of American Marijuana
6.8,Patriocracy
4.0,Lynching Charlie Lynch
5.4,Longhorns
8.0,Memphis: The Broadway Musical
6.6,Liza Minnelli: Liza With a Z
4.3,Lisa Lampanelli: Long Live The Queen
9.0,Kathy Griffin: She'll Cut a Bitch
6.8,Mercenary
6.5,Froning: The Fittest Man In History
6.5,1898. Our Last Men in the Philippines
5.8,The Great Wall
6.1,This Land Is Mine
4.0,Loss Is to Be Expected
5.0,Carne de horca
10.0,Big Jay Oakerson: Live at Webster Hall
4.5,Tom Papa: Live in New York City
6.6,Slash
7.0,Reggie Watts: Spatial
4.1,Mercy
6.0,The Matchbreaker
7.3,This Beautiful Fantastic
7.0,The Founder
6.5,Perry Mason: The Case of the Sinister Spirit
6.8,Pixels
6.8,Under the Sea 3D
5.3,Mio cognato
7.0,Hairspray Live!
7.0,Thank You for Playing
6.2,This Unnameable Little Broom
7.0,Street of Crocodiles
6.7,Spies of Warsaw
5.5,Twilight of the Dark Master
6.3,Creepy
5.0,Fantasía... 3
5.0,The Priest
5.8,The Tobacconist of Vallecas
6.7,Turn of the Screw
5.1,Overdose
7.3,Colegas
6.2,Candy Razors
5.0,The deputy
3.5,Forbidden Love Game
6.4,No One Heard the Scream
4.2,Murder in a Blue World
6.4,The Cannibal Man
5.0,Glass Ceiling
6.3,Why Him?
7.0,A Fuller Life
6.0,Helium
5.2,Kickassia
6.2,Suburban Knights
6.6,To Boldly Flee
6.7,Dancer
6.7,I Am Bolt
6.8,Sing
5.9,My Family and Other Animals
5.3,When Saturday Comes
5.8,John Hodgman: RAGNAROK
6.4,The Spoils of Babylon
7.8,Hannibal Buress: Animal Furnace
10.0,Paradies 505. Ein Niederbayernkrimi
7.2,Wyatt Cenac: Brooklyn
8.6,Matt Braunger: Big Dumb Animal
6.0,Automatic
8.0,I Am Not Your Negro
5.5,Perry Mason: The Case of the Murdered Madam
5.8,Wildflower
5.5,Wonder Women
5.4,The Other Conquest
5.9,Blacker than the Night
9.5,Nobody Walks in L.A.
5.1,Jack Goes Home
5.7,Crush and Blush
6.0,Echo Park
6.5,A Year and Change
4.8,End of a Gun
1.0,Breaking a Monster
8.5,The Golden Ball
6.5,Muhammad: Legacy of a Prophet
6.2,Happy Easter
3.7,Miss India America
5.9,Sugar Mountain
5.3,In Bed with Victoria
4.6,Well Wishes
7.0,Alma
2.4,Darkweb
7.3,Perri
6.4,Alone in Berlin
8.7,The Kodai Family
9.0,Kyle Kinane: Whiskey Icarus
9.0,Kyle Kinane: Loose in Chicago
9.0,Kyle Kinane: I Liked His Old Stuff Better
6.3,Say 'I Love You'
4.4,Omertà
7.8,Crossing the Line
6.6,The Legend of Ben Hall
6.1,7 Years
6.5,Vampire in Love
6.5,The Bunker
4.9,Beyond the Gates
4.7,The Interior
4.3,Harold's Going Stiff
4.9,The House on Pine Street
5.3,Bloody Knuckles
2.0,1. Mai – Helden bei der Arbeit
8.2,The Fourth Phase
6.0,Perry Mason: The Case of the Avenging Ace
2.5,White Wedding
6.8,Coming Through The Rye
4.7,Glen and Randa
5.0,My Girlfriend's Wedding
6.8,My Love Story!!
8.0,A Grand Night In: The Story of Aardman
6.0,His Girlfriend
5.5,Tru Loved
6.0,Perry Mason: The Case of the Lady in the Lake
7.1,Christmas List
4.8,City of Dead Men
6.6,The Ugly Duckling
7.4,Five
4.0,Rodeo and Juliet
5.5,Pleasure Cruise
4.2,The Caretaker
4.7,The Crooked Man
6.6,The Road Builder
5.0,Perry Mason: The Case of the Lethal Lesson
7.0,Gabriel & Me
5.1,Barry
3.5,La Santa Muerte
10.0,Campaign of Hate: Russia and Gay Propaganda
5.6,Lou!
4.5,¡A mí la legión!
6.3,Hurricane Bianca
10.0,Bella Vita
4.3,Bending Colours
6.0,Kleinruppin forever
5.4,Assassin's Creed
5.7,Dr. Cabbie
4.0,Wishin' and Hopin'
6.9,Our Lovers
6.6,A Dog's Purpose
8.3,Long Live the Republic
7.0,Casus Belli
7.5,Perry Mason: The Case of the Musical Murder
2.0,Zombie Undead
6.7,Blood and Ties
4.0,The Darkest Dawn
4.0,Perry Mason: The Case of the All-Star Assassin
5.4,Bright Night
8.0,Manifesto
6.0,Perry Mason: The Case of the Silenced Singer
6.4,Jump
7.0,Collective: Unconscious
5.0,Perry Mason: The Case of the Defiant Daughter
7.0,Thunder
6.4,This Summer Feeling
6.5,The Witching of Ben Wagner
5.0,The Little Kidnappers
5.0,The Over-the-Hill Gang
3.5,A Christmas Eve Miracle
10.0,Maula Jat
6.4,September Eleven 1683
5.0,Perry Mason: The Case of the Poisoned Pen
7.8,On Board
7.8,George Carlin: Complaints & Grievances
4.7,Beyond Valkyrie: Dawn of the Fourth Reich
7.0,Rara
5.5,Collide
4.5,Beep: A Documentary History of Game Sound
6.5,Enter the Battlefield: Life on the Magic - The Gathering Pro Tour
6.8,Mower Minions
6.3,Motion Picture ('La sortie des ouvriers de l'usine Lumière à Lyon')
6.0,"Good Luck Charlie, It's Christmas!"
4.8,Microwave Massacre
5.7,María (y los demás)
5.4,El rei borni
6.8,Patriots Day
6.6,Gold
5.6,"For a Moment, Freedom"
5.1,Shadow of the Wolf
6.5,Seasons
6.0,Perry Mason: The Case of the Ruthless Reporter
6.9,Western Spaghetti
5.0,I Am Femen
5.9,The Little Hours
5.5,First Born
6.0,Hercules: Zero to Hero
8.0,The Third Party
3.7,Adventures in Dinosaur City
7.4,Dexter's Laboratory: Ego Trip
6.0,Scary Godmother: Halloween Spooktakular
6.8,The Twelve Gold Medallions
4.8,Thru the Wire
7.4,Milk
7.2,Dog
7.1,Wasp
6.7,Why Blame It on the Child?
6.0,Perry Mason: The Case of the Maligned Mobster
4.7,The Aftermath
3.0,Munchie Strikes Back
7.1,Ballerina
4.5,In un posto bellissimo
5.7,Nemiche per la pelle
5.8,How Sarah Got Her Wings
4.9,Shank
4.0,"Raging Sun, Raging Sky"
6.2,Fist Fight
6.0,Monster Trucks
5.8,Sleepless
6.0,A Cure for Wellness
7.1,Beyond The Edge
7.0,Perry Mason: The Case of the Glass Coffin
4.4,Swept Under
5.9,Red Dog: True Blue
5.9,The Last Dragonslayer
4.9,Quel bravo ragazzo
8.0,Don't Blink: Robert Frank
5.0,Rock Hudson's Home Movies
4.9,Across the River
6.0,Perry Mason: The Case of the Fatal Fashion
7.3,The Capture of the Green River Killer
5.0,Perry Mason: The Case of the Fatal Framing
5.0,Galaxy Hunter
5.8,All We Had
4.2,Poison Ivy: The Secret Society
8.0,Superheroes: A Never-Ending Battle
7.7,Garfunkel and Oates: Trying to be Special
5.9,The Unknown Girl
5.4,Eternity
7.4,Brian Posehn: The Fartist
4.5,Heroes Wanted
4.3,My Beautiful Country
2.9,The Gaul
7.5,A Street Cat Named Bob
2.7,Brothers in Arms
5.5,xXx: Return of Xander Cage
5.1,The Bye Bye Man
8.7,Blood on the Mountain
6.1,Prevenge
7.2,The Lego Batman Movie
6.7,The Beckoning Silence
5.5,Closer to God
8.0,Of Two Minds
6.5,DC Showcase: Catwoman
7.7,Batman Beyond Darwyn Cooke's Batman 75th Anniversary Short
7.5,Batman: Strange Days
7.4,Superman 75
7.8,Christmas Time In South Park
7.7,The Spirit of Christmas
7.0,The Spirit of Christmas
7.6,Trailer Park Boys: Say Goodnight to the Bad Guys
5.4,She's Too Young
7.1,Superman/Shazam!: The Return of Black Adam
6.0,Swearnet Live
6.0,Trailer Park Boys - Live in F**kin' Dublin
5.3,When the Bough Breaks
7.6,"What's Opera, Doc?"
7.5,Frantz
4.8,Lace Crater
7.1,Gabriel Iglesias: I'm Sorry for What I Said When I Was Hungry
7.8,The 24 Hour War
3.3,Deep Evil
5.8,Full Speed
8.0,Fear of the Flesh: The Making of The Fly
5.5,The Black Panther
6.3,A Wedding
5.0,The Hollow
7.0,Wizard Mode
5.3,The Ideal
4.5,The Unspoken
3.5,Freedom Road
8.1,The Invisible Guest
6.9,How Videogames Changed the World
3.7,Death Race 2050
6.3,The Night My Mother Killed My Father
5.3,Burn Country
7.3,One Piece Film: GOLD
5.3,The Zero Boys
6.6,"Dana Carvey: Straight White Male, 60"
7.4,Bright Lights: Starring Carrie Fisher and Debbie Reynolds
6.0,Trespass Against Us
5.5,The Perfect Physique
4.9,Claire in Motion
4.0,The Miracle Rider
6.0,Angelfist
1.0,Kill Zone
3.3,Dune Warriors
6.4,Eddie Griffin: You Can Tell 'Em I Said It
3.5,The Sisterhood
4.5,Equalizer 2000
4.3,Silk
5.1,Wheels of Fire
2.7,Bloodfist 2050
4.0,The Sklar Brothers: What Are We Talking About?
