vote_average,title
3.8,At Sword's Point
6.9,Overnight
8.2,Le Trou
8.3,Lessons of Darkness
6.4,Fata Morgana
3.9,Double Dragon
4.0,Mac and Me
4.8,Scorchers
6.5,Rosenstrasse
7.6,Casque d'Or
6.9,Touchez Pas au Grisbi
8.3,The Matchmaker
5.0,The Ballad of the Sad Cafe
6.1,The Deceivers
5.8,Easy
6.8,El Cid
4.9,Going All the Way
5.8,A Taxing Woman
5.8,The Bunker
6.8,A Fine Madness
6.9,Reap the Wild Wind
5.9,Inferno
8.2,Howl's Moving Castle
6.4,Steamboy
7.5,Assisted Living
6.7,The Nomi Song
6.3,Hitch
6.3,Pooh's Heffalump Movie
6.8,Inside Deep Throat
6.5,Bride & Prejudice
6.6,Constantine
3.6,Son of the Mask
6.1,Because of Winn-Dixie
6.2,Beautiful Boxer
4.9,Pauly Shore Is Dead
6.6,Bunny Lake Is Missing
5.0,Jeremy
5.8,Don't Tell Her It's Me
6.3,Until September
7.6,Night and the City
6.4,Big Girls Don't Cry
6.0,White Banners
6.0,Dot the I
7.0,Sister Helen
6.5,Bright Leaves
5.8,Topper Returns
7.2,Sons of the Desert
6.6,Morocco
5.8,Surplus: Terrorized Into Being Consumers
5.4,Man of the House
6.1,Samson and Delilah
6.7,Shark Skin Man and Peach Hip Girl
6.9,The Five People You Meet In Heaven
5.6,"No Retreat, No Surrender"
6.6,The ChubbChubbs!
6.8,Travellers and Magicians
5.9,Dragonworld
5.1,Dr. Giggles
7.3,The Corn Is Green
7.1,The Seven-Per-Cent Solution
6.8,The Three Musketeers
6.0,Royal Flash
7.6,Masculin Féminin
5.8,Fallen Angel
7.3,The Four Feathers
6.7,The Phone Box
6.9,Night of the Demon
6.0,Five Times Two
5.1,Tart
7.2,Bed and Board
7.5,Germany Year Zero
5.6,Tombs of the Blind Dead
7.1,The Sicilian Clan
5.5,Love Me Tonight
6.4,Diary of a Mad Black Woman
5.1,Cursed
1.0,Gory Gory Hallelujah
5.8,The Pacifier
5.4,Be Cool
5.9,Gunner Palace
6.2,Hostage
6.0,Robots
5.8,The Laughing Policeman
6.4,Class Action
7.1,Courage Mountain
5.4,Kiss The Bride
5.7,Godzilla vs. The Sea Monster
6.7,Godzilla vs. Mechagodzilla II
4.3,That Championship Season
5.5,Crush
3.5,DNA
6.0,The Low Life
4.5,Rendez-vous
5.5,"Oh, God! You Devil"
4.3,Amongst Friends
6.0,Asfalto
5.6,Blackball
6.8,The Agony and the Ecstasy
7.2,Return to Peyton Place
4.6,Butch and Sundance: The Early Days
6.6,It Happened to Jane
6.2,Once Upon a Forest
5.3,Hello Down There
5.5,All in a Night's Work
6.4,Twentieth Century
7.3,My Sister Eileen
3.8,Strangers When We Meet
7.0,Chronicles
6.0,Lackawanna Blues
5.8,The Green Berets
7.6,Elevator to the Gallows
5.9,The Diary of a Chambermaid
7.1,Violent Cop
5.8,Four Shades of Brown
7.1,Brian's Song
5.7,Cube Zero
4.2,Into the Sun
5.6,Project Grizzly
6.3,Julia
6.7,A Snake of June
6.5,Thirty Seconds Over Tokyo
7.5,Girl Crazy
7.4,The 3 Penny Opera
6.5,The Boys from County Clare
5.9,Ice Princess
6.3,Melinda and Melinda
5.3,Miss Congeniality 2: Armed and Fabulous
5.5,Guess Who
5.6,D.E.B.S.
5.8,Incident at Loch Ness
6.5,The River
6.5,Virginia's Run
5.7,Yanks
5.5,Paradise Alley
6.4,The Seagull's Laughter
6.1,Wild Horses
5.0,Woman Thou Art Loosed
6.0,Arrowsmith
4.8,Barbary Coast
6.7,Stella Dallas
5.0,Free Radicals
5.8,The Unfaithful
5.4,Come and Get It
7.1,Panic in the Streets
6.8,Call Northside 777
5.7,Young Törless
5.6,Bells Are Ringing
5.3,Finian's Rainbow
5.4,The Toolbox Murders
7.6,The Sword of Doom
6.3,Deep Crimson
6.0,800 Bullets
6.1,Matango: Attack of the Mushroom People
5.6,The Music of Chance
4.5,Tammy and the T-Rex
5.9,Mixed Blood
5.6,If Looks Could Kill
5.9,Greedy
5.5,Carmen
7.0,My Neighbors the Yamadas
7.2,Pom Poko
7.6,Knockin' on Heaven's Door
5.3,City of Hope
6.9,We're No Angels
6.8,Sons and Lovers
4.7,The Arrow
5.1,Ruggles of Red Gap
5.2,Greetings
7.9,End of the Century: The Story of The Ramones
7.9,Love Letter
6.8,This Sporting Life
6.4,Walker
6.6,Whistle Down the Wind
7.8,The Earrings of Madame de...
3.6,No One Writes to the Colonel
7.2,Memories
6.2,Invasion of Astro-Monster
7.0,Harvie Krumpet
4.9,Intimate Affairs
7.3,The Wild Parrots of Telegraph Hill
6.5,The Ballad of Jack and Rose
7.2,Sin City
5.4,Beauty Shop
6.4,Look at Me
5.4,Dust to Glory
5.7,Sahara
5.9,Fever Pitch
5.3,Winter Solstice
6.0,Smile
5.1,Eye of the Tiger
5.9,Not on the Lips
4.8,"Krakatoa, East of Java"
4.9,Rhinestone
6.6,Electra Glide in Blue
7.8,Bring on the Night
7.7,A Special Day
6.6,This Land Is Mine
8.2,The Man Who Planted Trees
5.8,Tanguy
3.1,National Lampoon's Gold Diggers
5.9,Blind Horizon
6.5,Islands in the Stream
5.2,Go for Broke!
6.9,The Blood on Satan's Claw
7.0,"Reuben, Reuben"
5.9,TNT Jackson
7.5,Blue
6.0,Bilitis
6.5,Burn!
6.4,Battle of the Bulge
6.2,Ghosts... of the Civil Dead
7.0,The Little Girl Who Lives Down the Lane
6.0,Arabian Nights
6.0,Age of Consent
6.5,Oedipus Rex
5.8,Ringu 0
6.8,"Dearest Relatives, Poisonous Relations"
6.8,Major Barbara
4.7,Steppenwolf
5.8,Hawaii
6.8,Pretty Maids All in a Row
7.4,Red Desert
6.9,Satan's Brew
6.8,Mädchen in Uniform
6.4,44 Minutes: The North Hollywood Shoot-Out
6.7,Macbeth
6.5,Garage Olimpo
7.9,Vincent
8.0,Waterloo Bridge
6.5,Hôtel Terminus: The Life and Times of Klaus Barbie
7.3,The Sorrow and the Pity
4.5,First Desires
6.3,With Six You Get Eggroll
5.9,"Move Over, Darling"
6.9,Love Me or Leave Me
7.2,Jour de Fête
5.9,The Big Store
8.2,Mother Küsters Goes to Heaven
5.5,Whisky
5.4,Carrie
6.9,Boccaccio '70
4.7,Frankenfish
4.6,Who's Your Daddy?
6.0,Control
5.2,Category 6: Day of Destruction
4.3,Trespassing
6.1,A Self-Made Hero
6.9,Life Is Sweet
6.8,Ride the Pink Horse
6.7,The Chant of Jimmie Blacksmith
6.5,Double Suicide
7.0,Boy
6.5,Let Him Have It
7.2,Dr. Akagi
7.1,Black Rain
5.8,Alexandra's Project
6.7,Clean
7.0,The Delicate Art of Parking
5.5,Wilson
6.5,Blossoms in the Dust
6.6,The Hitchhiker's Guide to the Galaxy
6.7,Barefoot
7.4,Dark Habits
6.8,Snake and Crane Arts of Shaolin
6.2,The Eiger Sanction
5.9,It Started in Naples
6.5,Skin Game
7.2,F for Fake
6.2,Love Comes Softly
6.0,The Amityville Horror
7.8,Mutant Aliens
5.7,Ike: Countdown to D-Day
5.5,Cry of the Banshee
6.4,Phantom Lady
6.2,Act of Violence
7.0,Miracle in Milan
7.3,Before the Fall
6.0,The Frisco Kid
7.3,Onmyoji: The Yin Yang Master
5.5,State Property 2
5.5,The Year of the Yao
6.2,House of D
6.5,Palindromes
4.1,Down and Derby
6.5,A Lot Like Love
5.1,King's Ransom
5.8,The Game of Their Lives
5.3,Madison
7.2,Enron: The Smartest Guys in the Room
4.7,xXx: State of the Union
4.0,Death of a Dynasty
6.6,Kingdom of Heaven
5.5,House of Wax
7.2,Crash
3.3,Jiminy Glick in Lalawood
7.4,Mysterious Skin
6.2,Mischief
6.8,Jubal
5.8,Viva Maria!
5.8,Between Your Legs
6.3,Zatôichi Meets the One-Armed Swordsman
7.4,The Angry Silence
6.2,Isadora
7.0,San Francisco
7.8,Él
7.1,La Chienne
6.0,Eréndira
7.0,The Private Lives of Elizabeth and Essex
7.2,The Search
8.2,On Borrowed Time
7.0,The Taste of Tea
7.6,Kes
6.5,The Human Comedy
6.6,Vampire Hunter D
5.6,Buying the Cow
5.6,A Common Thread
7.6,The Bridge
6.6,In the Time of the Butterflies
6.2,Road House
7.2,Edges of the Lord
7.0,Kids Return
7.1,The Fearless Freaks
5.7,Off the Map
6.5,Unconscious
3.8,The Tesseract
5.7,25 Watts
6.1,The Hiding Place
6.8,The Keys of the Kingdom
7.3,Crackerjack
7.0,Solino
5.6,Dear Wendy
6.6,The List of Adrian Messenger
6.8,9 Souls
7.1,Los Angeles Plays Itself
6.6,Unleashed
6.5,The Red Squirrel
7.3,Martin (Hache)
7.2,"Ugly, Dirty and Bad"
7.2,Leolo
6.7,DuckTales: The Movie - Treasure of the Lost Lamp
6.5,Babes in Arms
7.1,Star Wars: Episode III - Revenge of the Sith
5.6,Kicking & Screaming
5.6,Monster-in-Law
6.8,Agatha
5.8,Death Takes a Holiday
8.0,Vodka Lemon
5.6,Deep Blue
6.0,The Invisible Woman
6.3,The Snow Walker
7.9,Divorce Italian Style
6.7,Carefree
4.5,Dawg
5.1,9 Songs
7.0,The Uninvited
5.8,December 7th
6.2,Bataan
6.6,Madagascar
6.2,Somersault
6.8,11 Harrowhouse
6.1,Airborne
7.2,Mad Hot Ballroom
5.3,Tell Them Who You Are
4.8,Dominion: Prequel to the Exorcist
6.2,The Longest Yard
6.8,Saving Face
5.8,Most Wanted
7.3,Cinderella Man
6.3,The Sisterhood of the Traveling Pants
7.0,Lords of Dogtown
6.9,After You
6.4,Rock School
6.5,Mr. & Mrs. Smith
4.4,The Adventures of Sharkboy and Lavagirl
6.6,High Tension
4.1,The Honeymooners
6.6,Parineeta
6.9,Toto the Hero
6.5,Ladies in Lavender
7.1,It's All Gone Pete Tong
3.9,Daybreak
6.2,When Trumpets Fade
7.6,Innocent Voices
6.5,Godzilla vs. Biollante
5.8,Anna and the King of Siam
5.7,Dirty Filthy Love
5.0,Good Neighbor Sam
8.1,Eddie Izzard: Dress to Kill
7.0,Quo Vadis
5.9,The Captain's Paradise
7.5,Batman Begins
6.6,Aragami
6.4,Godzilla: Final Wars
7.6,Kings and Queen
5.5,The Perfect Man
6.0,My Summer of Love
6.7,Heights
5.3,The Deal
5.4,The Bridge of San Luis Rey
7.3,Saint Ralph
5.1,Herbie Fully Loaded
6.0,Yes
6.0,Land of the Dead
4.8,Bewitched
5.9,Rize
6.4,Exiles
6.0,Home Movie
3.0,Becky Sharp
6.1,Danger: Diabolik
5.3,The Trail of the Lonesome Pine
7.0,Me and You and Everyone We Know
6.7,Ferpect Crime
5.9,Happily Ever After
5.0,Satan's Little Helper
7.2,The Edukators
6.8,Somebody Up There Likes Me
6.1,An Unmarried Woman
5.9,The Racket
5.7,The Member of the Wedding
3.8,Coronado
2.9,Retrograde
6.8,Trekkies 2
5.3,Man with the Screaming Brain
6.3,Ulzana's Raid
3.7,Rabbit Test
5.0,The Adventures of Mark Twain
4.8,Bordertown
4.3,Cop and ½
5.6,Equinox
6.4,Father's Little Dividend
5.1,For Pete's Sake
5.9,Twenty Bucks
5.0,Do Not Disturb
5.4,Deceived
6.4,Room Service
5.2,Desert Saints
6.5,Caterina in the Big City
7.9,My Friends
6.5,At the Circus
6.0,The Outfit
7.3,Modigliani
6.0,Broadway Melody of 1940
5.8,The I Inside
6.2,War of the Worlds
5.4,My Brilliant Career
6.3,Godzilla vs. Hedorah
6.8,Gambit
5.3,Billion Dollar Brain
6.9,March of the Penguins
5.6,Right Now
6.1,Julian Po
6.2,The God Who Wasn't There
6.2,Black Belt Jones
5.2,Rebound
7.0,Bonjour Monsieur Shlomi
4.9,The Inner Circle
5.3,Dark Water
6.8,The Beat That My Heart Skipped
5.5,Fantastic Four
6.9,Murderball
7.5,Julie Johnson
6.4,Wedding Crashers
5.6,Happy Endings
3.5,C.H.O.M.P.S.
6.2,The Hindenburg
7.0,Staying Together
6.2,Twin Sitters
5.6,Conflict
6.8,Russian Dolls
7.3,General Della Rovere
5.9,Rick
6.7,No Blade of Grass
7.4,A Time to Love and a Time to Die
5.6,The Big Sky
6.2,Symmetry
6.9,Karol: A Man Who Became Pope
7.2,Family Resemblances
6.9,Hustle & Flow
5.6,Hardware
6.0,The Appaloosa
6.0,Journey Into Fear
5.4,The Calcium Kid
6.3,Funny Ha Ha
6.5,The Island
5.7,Bad News Bears
6.6,The Devil's Rejects
5.3,Last Days
6.8,November
5.8,Sky High
4.9,Stealth
5.8,Must Love Dogs
6.0,The Aristocrats
6.0,Twice in a Lifetime
6.8,Georgy Girl
6.3,This Is My Life
6.5,The Music Lovers
5.2,Kiss and Make-Up
5.7,Killer Condom
6.7,Dust Devil
4.3,The Order
7.4,Serenity
7.3,The End of Suburbia: Oil Depletion and the Collapse of the American Dream
7.6,Let's Get Lost
5.5,The Talent Given Us
6.8,Broken Flowers
6.9,Baby Face
7.2,The Star
7.3,The Browning Version
6.9,Fourteen Hours
5.7,The Heart is Deceitful Above All Things
4.0,Man-Thing
5.6,Berserk
5.1,The Dukes of Hazzard
6.7,The Chumscrubber
5.8,Secuestro Express
6.5,Junebug
4.6,Deuce Bigalow: European Gigolo
6.4,The Skeleton Key
6.7,Four Brothers
6.8,The Great Raid
6.5,Asylum
5.9,Pretty Persuasion
7.3,Grizzly Man
7.1,The Tree of Wooden Clogs
6.6,The Girl in the Café
7.0,The 24th Day
6.1,Prime Cut
7.2,The Best of Everything
6.4,Summer Magic
7.0,The Three Stooges Meet Hercules
6.9,Race with the Devil
5.8,Mermaid Chronicles Part 1: She Creature
6.5,Attila
7.1,Un Flic
5.8,One Point O
6.3,My Date with Drew
5.5,Private Resort
4.5,A Woman Rebels
7.0,Duma
6.5,Bitter Victory
7.1,Lila Says
6.4,Doomed to Die
6.8,Animal Farm
7.4,Winter Soldier
5.4,The Third Wheel
6.5,The Sea
5.6,Teen Witch
7.0,The Last of Mrs. Cheyney
6.4,Cast a Deadly Spell
4.5,Movie Movie
6.1,The Teahouse of the August Moon
4.5,Do Fish Do It?
6.2,The 40 Year Old Virgin
6.0,Who Killed Bambi?
8.5,Contraband
5.2,The Toolbox Murders
6.2,Red Eye
6.1,Lightning Bug
6.1,Man of the West
7.1,Dreamchild
5.4,My Cousin Rachel
7.0,Caché
7.4,Nobody Will Speak of Us When We're Dead
5.9,Asterix & Obelix Take on Caesar
6.4,The Key
7.1,Strings
5.4,Supercross
5.2,Valiant
5.6,The Brothers Grimm
4.8,The Desperadoes
6.0,Black Dragons
6.8,The Holy Girl
5.7,They Came Back
6.4,The Baxter
5.2,The Cave
4.5,Undiscovered
6.9,The Constant Gardener
6.2,Transporter 2
7.0,Margaret Cho: Assassin
6.5,Just Like Heaven
6.2,Proof
7.0,Lord of War
4.7,Venom
5.6,Cry_Wolf
7.4,Everything is Illuminated
6.2,Thumbsucker
5.4,The Thing About My Folks
3.8,HellBent
6.8,G
5.0,In Old Chicago
6.0,L.A. Without a Map
6.1,Where Angels Fear to Tread
7.0,Family Guy Presents Stewie Griffin: The Untold Story
6.7,Born in Flames
5.8,Revenge of the Ninja
7.2,Sometimes in April
6.8,Bookies
5.0,Angel In My Pocket
7.4,Le Jour se Lève
5.2,International House
6.4,The Edge of the World
5.8,Golden Boy
6.7,Go West
7.8,Why We Fight
6.7,Companeros
6.4,Will Penny
5.5,200 Motels
5.3,Kitty Foyle
5.0,Doom
6.0,Domino
6.2,Waiting...
5.4,Æon Flux
5.7,Wedlock
6.7,An Unfinished Life
5.4,The Man
7.6,Survive Style 5+
6.6,Woyzeck
6.2,It's a Gift
6.8,Blue Hill Avenue
7.5,Chapter Two
6.8,16 Years of Alcohol
6.3,The Exorcism of Emily Rose
6.1,Flightplan
7.2,Corpse Bride
7.1,Green Street Hooligans
6.9,A History of Violence
6.7,Oliver Twist
6.9,The Greatest Game Ever Played
6.9,Capote
6.8,The Story of Vernon and Irene Castle
6.4,The Anderson Tapes
6.7,Final Fantasy VII: Advent Children
5.1,Cockles and Muscles
6.0,Roll Bounce
5.4,Daltry Calhoun
5.8,Into the Blue
5.8,"The Prize Winner of Defiance, Ohio"
6.6,Mirrormask
7.4,Kwik Stop
6.4,Innocence
5.1,Book of Love
5.9,American Yakuza
6.2,The Flowers of St. Francis
5.6,Madhouse
7.1,Man to Man
6.8,Münchhausen
6.6,Medea
6.8,The Curse of the Were-Rabbit
7.2,Kiss Kiss Bang Bang
5.9,"All This, and Heaven Too"
6.4,Bubble
6.1,Beowulf & Grendel
7.5,No Direction Home: Bob Dylan
6.4,Everybody's Fine
7.1,Hail the Conquering Hero
6.6,Goal!: The Dream Begins
6.0,Forty Shades of Blue
7.5,Touch the Sound
6.8,Angels in America
6.7,Speak
5.9,The Wraith
6.4,Factotum
5.8,Sweet Movie
6.3,By Dawn's Early Light
6.4,Don't Come Knocking
6.8,Bullets or Ballots
6.0,In Her Shoes
6.5,55 Days at Peking
5.8,Dead & Breakfast
6.9,Freeze Frame
7.6,Punishment Park
5.0,The Mating Game
6.9,The Squid and the Whale
5.9,Two for the Money
6.1,Separate Lies
5.1,Evelyn Prentice
7.5,Brokeback Mountain
6.0,Blue Vinyl
6.1,Elizabethtown
6.9,North Country
6.8,"Good Night, and Good Luck."
10.0,Li'l Abner
6.4,Dreamer: Inspired By a True Story
5.9,The Profession of Arms
6.5,Detective Story
7.1,The Proposition
5.4,The Gospel
7.8,Dandelion
5.9,C.S.A.: The Confederate States of America
3.8,The Fog
6.4,Loggerheads
4.4,Left Behind III: World at War
6.5,Protocols Of Zion
7.0,Living 'til the End
5.7,Shopgirl
5.8,Kids in America
5.9,Where the Truth Lies
5.2,Barely Legal
6.5,Stay
5.0,Confess
5.9,The Legend of Zorro
6.8,New York Doll
6.0,The Weather Man
6.3,Saw II
5.7,Prime
7.1,One Wonderful Sunday
6.6,Will Success Spoil Rock Hunter?
7.0,Don't Move
6.0,Three Rooms of Melancholia
6.6,"Race for Your Life, Charlie Brown"
6.0,Jerusalem
6.6,"A Genius, Two Friends, and an Idiot"
6.8,Teorema
5.9,Little Fish
5.3,American Pie Presents: Band Camp
6.1,Champion
5.4,Requiem for a Vampire
6.5,Tarzan the Ape Man
6.1,Tarzan and His Mate
6.9,Midnight Lace
5.5,Empire of the Wolves
5.8,The Great Yokai War
7.0,The Swindle
6.3,Mahogany
5.0,Week-End in Havana
6.2,Nine Lives
6.6,South Central
5.0,Damnation Alley
5.9,The Bridges at Toko-Ri
6.9,Love on the Run
7.2,Duck Season
7.0,Aprile
6.0,The Gore Gore Girls
6.3,Revolver
5.5,Wild Zero
5.0,Everything Put Together
6.6,Jarhead
5.8,Siblings
6.3,Ushpizin
5.6,Chicken Little
6.0,Romance & Cigarettes
5.9,To The Other Side
7.2,Dead Man's Shoes
7.2,Joyeux Noël
6.2,Count Dracula
6.2,The Brides of Dracula
6.1,The Stratton Story
6.3,The House That Dripped Blood
5.4,Night of the Big Heat
6.4,The Gorgon
4.9,Night of the Lepus
4.5,Highball
6.3,Get Rich or Die Tryin'
7.3,Sword of the Beast
5.9,Just Friends
6.3,Syriana
7.4,La Vie de Bohème
4.8,Menolippu Mombasaan
6.1,Derailed
5.5,Creep
7.8,Pride & Prejudice
3.7,Keep Your Distance
5.4,Edison
4.0,Hi-Life
6.1,Wolf Creek
6.9,The Descent
6.2,Takeshis'
6.3,Forty Guns
7.5,Harry Potter and the Goblet of Fire
5.2,Dinner with Friends
7.3,Walk the Line
6.7,Rent
6.3,A Story of Floating Weeds
6.4,My Mother's Smile
8.4,Fists in the Pocket
6.1,Zathura: A Space Adventure
7.4,CRAZY
6.4,Lonesome Jim
3.9,Our Vines Have Tender Grapes
6.8,Sarah Silverman: Jesus Is Magic
5.2,Bee Season
7.0,Breakfast on Pluto
5.8,The Ice Harvest
5.7,"Yours, Mine & Ours"
4.5,In The Mix
5.9,The Libertine
6.0,First Descent
6.3,The Wild Geese
6.3,Hondo
7.1,The Bird with the Crystal Plumage
6.0,A Good Woman
5.8,Gate of Flesh
6.5,The Evil of Frankenstein
6.8,The Clockmaker of St. Paul
5.7,Welcome to the Roses
7.1,The Driver
6.4,Mondovino
6.5,Sounder
7.2,Match Point
7.5,Nazarin
5.0,Ziegfeld Follies
6.8,Lorna
5.7,The Deep
6.7,The Dying Gaul
7.0,After Innocence
6.8,The Citadel
6.0,A Southern Yankee
6.9,Paradise Now
5.3,The Kid & I
6.7,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe"
6.6,King Kong
7.3,Memoirs of a Geisha
6.1,The Family Stone
7.0,Kiss of Death
5.9,Where Were You When the Lights Went Out?
9.0,Cuban Rafters
5.1,Havoc
7.9,Samurai Rebellion
8.0,Cowards Bend the Knee
4.1,Down
5.7,The Loveless
7.3,A Room for Romeo Brass
6.2,The Matador
5.3,Look Both Ways
6.9,Wal-Mart: The High Cost of Low Price
4.3,7 Seconds
5.6,8 Million Ways to Die
5.9,Beyond the Forest
7.5,Phffft!
6.5,Mozart and the Whale
7.2,The Organization
6.8,Cinderella Liberty
6.2,Knute Rockne All American
7.1,A Scene at the Sea
7.8,Don't Look Now: We're Being Shot At
6.1,They Died with Their Boots On
7.0,The Three Burials of Melquiades Estrada
5.5,House of Strangers
6.0,Lili
6.9,The Aura
4.6,The Ambushers
6.4,Day of Anger
7.0,Munich
6.1,The Producers
6.9,Transamerica
5.3,Rumor Has It...
5.8,Cheaper by the Dozen 2
5.9,Fun with Dick and Jane
5.6,The Ringer
6.2,Casanova
6.4,Mrs Henderson Presents
6.9,The White Countess
4.9,Dirty Love
7.5,The Spirit of the Beehive
6.2,Our Father
7.4,Richard Pryor: Live in Concert
5.6,Kevin & Perry Go Large
4.3,The Debutantes
7.1,Luxo Jr.
6.5,Keeping Mum
6.3,Paheli
6.0,Goodnight Mister Tom
8.2,Late Spring
5.1,The Dentist
5.4,David Copperfield
7.0,Family
6.5,How to Irritate People
7.9,Threads
5.8,Yamakasi
6.8,Love's Enduring Promise
3.0,After Image
5.3,After Midnight
6.4,The New World
6.5,Voices of a Distant Star
7.5,"When You Comin' Back, Red Ryder?"
7.1,Christmas in Connecticut
4.7,She
6.8,Passport to Pimlico
6.9,Whisky Galore!
7.0,A Run for Your Money
5.5,The Master of Ballantrae
6.9,7 Faces of Dr. Lao
6.2,Samurai Assassin
8.2,We All Loved Each Other So Much
6.5,The Boys of Baraka
6.0,Grand Theft Parsons
5.2,Devil's Pond
5.6,The Cross of Lorraine
7.1,The Cutting Edge: The Magic of Movie Editing
6.0,The Quiller Memorandum
6.6,49th Parallel
6.8,Penelope
5.6,Ted Bundy
6.5,District B13
3.6,BloodRayne
5.7,Hostel
6.6,Grandma's Boy
6.4,Tristan & Isolde
7.2,Glory Road
6.4,Last Holiday
6.0,Hoodwinked!
5.0,April's Shower
6.4,Underworld: Evolution
5.6,Looking for Comedy in the Muslim World
5.4,Casper Meets Wendy
6.8,Hell Drivers
6.0,Buried Alive
7.6,Séance
6.9,Cul-de-sac
7.1,Confidentially Yours
5.3,Revolution
6.1,A Woman's Face
6.9,Little Manhattan
7.6,The Lower Depths
6.9,Vinci
5.6,The Ordeal
5.1,The Dunwich Horror
6.6,The Creeping Unknown
4.7,Hellraiser: Hellseeker
4.9,Inside Daisy Clover
6.1,Gamera vs. Gyaos
7.7,Over the Edge
6.8,Roads to Koktebel
3.8,Swamp Women
4.1,8MM 2
6.8,On Probation
7.0,Bombón: The Dog
7.0,The Bird People in China
6.7,Thoughtcrimes
6.7,Water
6.9,The Temptations
7.1,Sophie Scholl: The Final Days
5.5,The Big House
5.8,Matti: Hell Is for Heroes
7.3,The World's Fastest Indian
5.8,Bandidas
6.4,Made in Britain
6.2,A Cock and Bull Story
5.7,The Bitter Tea of General Yen
7.6,Love in the Afternoon
6.5,Charlie: The Life and Art of Charles Chaplin
5.8,Wilby Wonderful
7.0,The Mystery of Rampo
5.3,Helter Skelter
6.6,French Fried Vacation
6.0,Annapolis
5.4,Big Momma's House 2
6.4,Nanny McPhee
8.3,Sweet November
6.9,Double Dare
5.6,The Dark
5.8,Panic in Year Zero!
4.5,Here Comes the Groom
4.3,Julie
8.0,Tea for Two
8.0,Green Dolphin Street
6.0,Lt. Robin Crusoe U.S.N.
5.8,Bye Bye Birdie
7.1,The Comedians of Comedy
